invoice_id,invoice_date,paid_date,paid_days,is_paid,amount,currency,supplier_id,supplier_name,global_ultimate_id,global_ultimate_name,category_code,category_name,segment_code,segment_name,plant_id,plant_name,region,country,source_system_id,payment_term_code,payment_term_name,nominal_days
INV-001333,2026-02-05,2026-02-20,15,true,529909.85,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,ARIBA,NET14,Net 14,14
INV-001334,2026-03-28,2026-04-14,17,true,147456.43,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
INV-001335,2026-01-06,2026-02-26,51,true,371764.32,USD,SUP-00112,Northwind Fluid Systems Lille GmbH,GU-0028,Northwind Fluid Systems International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-LYO,Lyon Plant,EMEA,France,ARIBA,MILESTONE,Milestone based,45
INV-001336,2026-02-05,2026-03-25,48,true,185195.62,USD,SUP-00065,Yellowstone Solutions Monterrey Ltda.,GU-0015,Yellowstone Solutions Global,40160000,HVAC equipment,40000000,Distribution and Conditioning Systems and Equipment,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,MILESTONE,Milestone based,45
INV-001337,2025-08-09,2025-09-25,47,true,590087.38,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,ARIBA,NET45,Net 45,45
INV-001338,2025-09-28,2025-11-23,56,true,581332.67,USD,SUP-00022,Umbra Fasteners Toronto LLC,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,CONCUR,D2N15N45,2% 15 Net 45,45
INV-001339,2026-04-09,2026-04-27,18,true,128582.85,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
INV-001340,2026-04-18,2026-06-01,44,true,294680.53,USD,SUP-00026,Orion Polymers Monterrey S.A. de C.V.,GU-0006,Orion Polymers Group,43210000,Computer equipment,43000000,Information Technology Broadcasting and Telecommunications,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,NET25,Net 25,25
INV-001341,2025-08-11,2025-11-30,111,true,151392.67,USD,SUP-00013,Orion Supply Co Osaka Pvt. Ltd.,GU-0003,Orion Supply Co International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET90,Net 90,90
INV-001342,2026-04-22,2026-06-09,48,true,108029.03,USD,SUP-00005,Falcon Systems Singapore Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-001343,2025-07-17,2025-08-02,16,true,2028530.07,USD,SUP-00010,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-TOR,Toronto Plant,NAMER,Canada,SAP_ECC,NET07,Net 7,7
INV-001344,2026-03-10,2026-04-13,34,true,171671.39,USD,SUP-00033,Vantage Technologies Turin AG,GU-0007,Vantage Technologies Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET30,Net 30,30
INV-001345,2026-05-27,2026-09-25,121,true,209769.89,USD,SUP-00037,Sequoia Fasteners Turin S.A.,GU-0008,Sequoia Fasteners Holdings,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,NET120,Net 120,120
INV-001346,2026-02-08,2026-05-21,102,true,875921.91,USD,SUP-00012,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,ARIBA,NET100,Net 100,100
INV-001347,2026-04-26,2026-04-27,1,true,432009.67,USD,SUP-00125,Monarch Energy Nagoya Ltd.,GU-0030,Monarch Energy International,25170000,Vehicle components and accessories,25000000,Commercial and Private Vehicles and Components,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET10,Net 10,10
INV-001348,2025-10-24,2025-10-31,7,true,1018576.24,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,ARIBA,NET05,Net 5,5
INV-001349,2025-11-28,2026-01-12,45,true,2141986.09,USD,SUP-00027,Orion Polymers Queretaro Ltda.,GU-0006,Orion Polymers Group,43210000,Computer equipment,43000000,Information Technology Broadcasting and Telecommunications,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET30,Net 30,30
INV-001350,2026-04-23,2026-05-04,11,true,718174.32,USD,SUP-00012,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,D15N10N30,1.5% 10 Net 30,30
INV-001351,2026-04-28,2026-05-27,29,true,546249.47,USD,SUP-00029,Vantage Technologies Rotterdam Ltd.,GU-0007,Vantage Technologies Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-MAN,Manchester Plant,EMEA,United Kingdom,ARIBA,NET30,Net 30,30
INV-001352,2026-01-19,2026-05-25,126,true,218718.91,USD,SUP-00039,Sequoia Fasteners Lille Ltd.,GU-0008,Sequoia Fasteners Holdings,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-STU,Stuttgart Plant,EMEA,Germany,CONCUR,NET120,Net 120,120
INV-001353,2026-01-21,2026-01-23,2,true,276024.84,USD,SUP-00049,Marlin Controls Shenzhen Co. Ltd.,GU-0012,Marlin Controls Group,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET00,Immediate / Due on receipt,0
INV-001354,2025-12-09,2025-12-12,3,true,954540.04,USD,SUP-00062,Yellowstone Solutions Queretaro Ltda.,GU-0015,Yellowstone Solutions Global,,,,,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_ECC,WEEKLY,Weekly settlement,7
INV-001355,2025-09-10,2025-10-27,47,true,25648.06,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,ARIBA,NET45,Net 45,45
INV-001356,2025-11-06,2025-11-28,22,true,732785.92,USD,SUP-00023,Umbra Fasteners Detroit Corp.,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,NET08,Net 8,8
INV-001357,2025-07-04,2025-07-16,12,true,156499.77,USD,SUP-00048,Halcyon Controls Charlotte Co.,GU-0011,Halcyon Controls Corporation,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,ARIBA,MP10,"Monthly, paid 10th",25
INV-001358,2026-05-13,2026-05-22,9,true,166375.87,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET05,Net 5,5
INV-001359,2025-12-12,2026-01-26,45,true,655105.53,USD,SUP-00005,Falcon Systems Singapore Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,NET45,Net 45,45
INV-001360,2025-12-11,2025-12-28,17,true,542044.68,USD,SUP-00010,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-TOR,Toronto Plant,NAMER,Canada,SAP_S4HANA,D2N15N45,2% 15 Net 45,45
INV-001361,2026-05-22,2026-07-04,43,true,94128.19,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET45,Net 45,45
INV-001362,2025-08-14,2025-08-27,13,true,308630.06,USD,SUP-00057,Sequoia Fluid Systems Queretaro S.A.,GU-0014,Sequoia Fluid Systems Global,43210000,Computer equipment,43000000,Information Technology Broadcasting and Telecommunications,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,ARIBA,NET10,Net 10,10
INV-001363,2025-11-12,2025-12-12,30,true,928374.62,USD,SUP-00034,Vantage Technologies Milan GmbH,GU-0007,Vantage Technologies Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET30,Net 30,30
INV-001364,2025-09-29,2025-10-25,26,true,118564.51,USD,SUP-00047,Halcyon Controls Cleveland Inc.,GU-0011,Halcyon Controls Corporation,90100000,Catering and restaurants,90000000,Travel and Food and Lodging and Entertainment Services,PLT-HOU,Houston Plant,NAMER,United States,CONCUR,MP10,"Monthly, paid 10th",25
INV-001365,2026-06-03,,,false,47186.1,USD,SUP-00028,Orion Polymers Sao Paulo Ltda.,GU-0006,Orion Polymers Group,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-MTY,Monterrey Plant,LATAM,Mexico,FIELDGLASS,NET70,Net 70,70
INV-001366,2025-12-29,2026-01-09,11,true,104693.36,USD,SUP-00051,Apex Chemicals Sao Paulo S.A. de C.V.,GU-0013,Apex Chemicals Corporation,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET04,Net 4,4
INV-001367,2026-05-13,2026-07-02,50,true,100314.59,USD,SUP-00092,Dynamo Freight Munich B.V.,GU-0023,Dynamo Freight Inc.,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-ROT,Rotterdam DC,EMEA,Netherlands,FIELDGLASS,D2N10N45,2% 10 Net 45,45
INV-001368,2025-09-30,2025-11-05,36,true,594627.66,USD,SUP-00148,Talon Fabrication Lyon GmbH,GU-0036,Talon Fabrication Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-CHN,Chennai Plant,APAC,India,ARIBA,NET30,Net 30,30
INV-001369,2025-11-20,2025-12-08,18,true,539710.23,USD,SUP-00059,Sequoia Fluid Systems Campinas S.A.,GU-0014,Sequoia Fluid Systems Global,43210000,Computer equipment,43000000,Information Technology Broadcasting and Telecommunications,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET10,Net 10,10
INV-001370,2025-07-22,2025-09-05,45,true,497136.29,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET45,Net 45,45
INV-001371,2025-11-08,,,false,128552.36,USD,SUP-00020,Umbra Fasteners Houston Corp.,GU-0004,Umbra Fasteners International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_S4HANA,MILESTONE,Milestone based,45
INV-001372,2025-11-21,2025-12-05,14,true,513345.19,USD,SUP-00011,Frontier Polymers Montreal Co.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,D2N10N45,2% 10 Net 45,45
INV-001373,2026-05-17,2026-07-20,64,true,1446126.48,USD,SUP-00012,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,,,,,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_S4HANA,NET60,Net 60,60
INV-001374,2026-06-10,2026-06-28,18,true,282244.43,USD,SUP-00011,Frontier Polymers Montreal Co.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,D2N15N45,2% 15 Net 45,45
INV-001375,2026-01-19,2026-03-01,41,true,1124708.4,USD,SUP-00053,Apex Chemicals Sao Paulo S.A. de C.V.,GU-0013,Apex Chemicals Corporation,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_S4HANA,NET35,Net 35,35
INV-001376,2025-08-04,2025-09-21,48,true,539515.99,USD,SUP-00016,Orion Supply Co Nagoya Pvt. Ltd.,GU-0003,Orion Supply Co International,43190000,Communications devices,43000000,Information Technology Broadcasting and Telecommunications,PLT-CHN,Chennai Plant,APAC,India,SAP_ECC,MILESTONE,Milestone based,45
INV-001377,2025-08-26,2025-09-28,33,true,70657,USD,SUP-00081,Everest Cloud Services Eindhoven S.A.,GU-0019,Everest Cloud Services Industries,47130000,Cleaning supplies,47000000,Cleaning Equipment and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_S4HANA,NET50,Net 50,50
INV-001378,2025-11-14,2025-11-28,14,true,1182506.97,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
INV-001379,2025-08-31,2025-09-07,7,true,376543.71,USD,SUP-00022,Umbra Fasteners Toronto LLC,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_ECC,NET02,Net 2,2
INV-001380,2026-02-06,2026-04-29,82,true,163136.95,USD,SUP-00027,Orion Polymers Queretaro Ltda.,GU-0006,Orion Polymers Group,90100000,Catering and restaurants,90000000,Travel and Food and Lodging and Entertainment Services,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,CONCUR,,,
INV-001381,2026-03-21,2026-04-11,21,true,8582536.33,USD,SUP-00083,Silverline Fabrication Pune Pte. Ltd.,GU-0020,Silverline Fabrication Industries,25100000,Motor vehicles,25000000,Commercial and Private Vehicles and Components,PLT-CHN,Chennai Plant,APAC,India,SAP_ECC,EOM15,End of month + 15,30
INV-001382,2025-08-30,2025-10-12,43,true,494305.15,USD,SUP-00012,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,MP25,"Monthly, paid 25th",40
INV-001383,2025-08-01,2025-08-17,16,true,1169060.68,USD,SUP-00056,Sequoia Fluid Systems Campinas S.A.,GU-0014,Sequoia Fluid Systems Global,40170000,Compressors and blowers,40000000,Distribution and Conditioning Systems and Equipment,PLT-MTY,Monterrey Plant,LATAM,Mexico,ARIBA,NET10,Net 10,10
INV-001384,2026-03-09,2026-03-29,20,true,151713.53,USD,SUP-00023,Umbra Fasteners Detroit Corp.,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-MTY,Monterrey Plant,LATAM,Mexico,CONCUR,NET08,Net 8,8
INV-001385,2025-12-05,2026-05-07,153,true,674292.64,USD,SUP-00063,Yellowstone Solutions Queretaro Ltda.,GU-0015,Yellowstone Solutions Global,40160000,HVAC equipment,40000000,Distribution and Conditioning Systems and Equipment,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET150,Net 150,150
INV-001386,2026-05-24,2026-06-11,18,true,410530.57,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-LYO,Lyon Plant,EMEA,France,ARIBA,NET14,Net 14,14
INV-001387,2026-02-10,2026-03-22,40,true,187712.65,USD,SUP-00032,Vantage Technologies Lyon GmbH,GU-0007,Vantage Technologies Inc.,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-LYO,Lyon Plant,EMEA,France,FIELDGLASS,D2N10N45,2% 10 Net 45,45
INV-001388,2025-08-08,2025-08-23,15,true,298232.12,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_ECC,NET14,Net 14,14
INV-001389,2026-04-23,2026-08-13,112,true,761695.39,USD,SUP-00139,Redwood Logistics Turin S.A.,GU-0034,Redwood Logistics Global,40140000,Fluid handling pumps,40000000,Distribution and Conditioning Systems and Equipment,PLT-MAN,Manchester Plant,EMEA,United Kingdom,FIELDGLASS,EOM90,End of month + 90,105
INV-001390,2026-05-03,,,false,3269686.16,USD,SUP-00035,Sequoia Fasteners Manchester AG,GU-0008,Sequoia Fasteners Holdings,43230000,Software licenses,43000000,Information Technology Broadcasting and Telecommunications,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET120,Net 120,120
INV-001391,2025-09-20,2025-10-05,15,true,130204.47,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
INV-001392,2026-03-22,2026-05-04,43,true,195578.95,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,NET45,Net 45,45
INV-001393,2026-01-14,2026-01-23,9,true,742945.4,USD,SUP-00007,Frontier Polymers Charlotte Inc.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET08,Net 8,8
INV-001394,2025-09-28,2025-11-16,49,true,881532.29,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET45,Net 45,45
INV-001395,2026-03-06,2026-04-05,30,true,87769.75,USD,SUP-00075,Everest Bearing Works Queretaro Ltda.,GU-0018,Everest Bearing Works Inc.,44110000,Desk accessories,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,EOM15,End of month + 15,30
INV-001396,2025-11-14,2026-01-13,60,true,935510.46,USD,SUP-00025,Orion Polymers Monterrey S.A.,GU-0006,Orion Polymers Group,43210000,Computer equipment,43000000,Information Technology Broadcasting and Telecommunications,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_S4HANA,D2N15N45,2% 15 Net 45,45
INV-001397,2025-12-05,2025-12-15,10,true,147546.26,USD,SUP-00056,Sequoia Fluid Systems Campinas S.A.,GU-0014,Sequoia Fluid Systems Global,40170000,Compressors and blowers,40000000,Distribution and Conditioning Systems and Equipment,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_S4HANA,NET10,Net 10,10
INV-001398,2026-01-21,2026-02-14,24,true,425165.24,USD,SUP-00019,Umbra Fasteners Charlotte Co.,GU-0004,Umbra Fasteners International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,NET11,Net 11,11
INV-001399,2025-10-10,2025-11-04,25,true,75192.13,USD,SUP-00048,Halcyon Controls Charlotte Co.,GU-0011,Halcyon Controls Corporation,90100000,Catering and restaurants,90000000,Travel and Food and Lodging and Entertainment Services,PLT-DET,Detroit Plant,NAMER,United States,CONCUR,MP10,"Monthly, paid 10th",25
INV-001400,2026-06-07,2026-07-11,34,true,63694.54,USD,SUP-00017,Orion Supply Co Chennai Co. Ltd.,GU-0003,Orion Supply Co International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET21,Net 21,21
INV-001401,2026-01-25,2026-06-27,153,true,635084.42,USD,SUP-00029,Vantage Technologies Rotterdam Ltd.,GU-0007,Vantage Technologies Inc.,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-CLT,Charlotte Plant,NAMER,United States,FIELDGLASS,NET150,Net 150,150
INV-001402,2026-02-16,2026-03-06,18,true,468362.23,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-LYO,Lyon Plant,EMEA,France,SAP_S4HANA,NET14,Net 14,14
INV-001403,2026-03-28,2026-04-14,17,true,233984.63,USD,SUP-00005,Falcon Systems Singapore Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
INV-001404,2026-05-12,2026-05-29,17,true,618030.57,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
